date,total_gen_actual,total_gen_programmed,total_capacity,active_stations,wind_energy,solar_energy,other_renewable_energy,total_renewable_energy,total_generation,renewable_share_pct,gen_deviation_pct,year,week,month_start,dow
2021-08-02,3318.11,3766.53,287938.94,507,499.46,159.54,32.28,691.28,4009.3900000000003,17.24,-11.91,2021,31,2021-08-01,0
2021-08-03,3421.02,3767.05,287938.94,507,486.91,169.83,37.95,694.69,4115.71,16.88,-9.19,2021,31,2021-08-01,1
2021-08-04,3518.21,3763.38,287938.94,507,475.26,168.91,38.91,683.08,4201.29,16.26,-6.51,2021,31,2021-08-01,2
2021-08-05,3668.04,3773.89,287938.94,507,430.93,167.99,38.56,637.48,4305.52,14.81,-2.8,2021,31,2021-08-01,3
2021-08-06,3811.34,3773.45,287938.94,507,369.49,169.17,45.37,584.03,4395.37,13.29,1.0,2021,31,2021-08-01,4
2021-08-07,3958.2400000000002,3772.12,287938.94,507,231.13,179.9,32.49,443.52,4401.76,10.08,4.93,2021,31,2021-08-01,5
2021-08-08,3890.67,3761.69,287938.94,507,174.43,183.15,32.54,390.12,4280.79,9.11,3.43,2021,31,2021-08-01,6
2021-08-09,3969.12,3765.5,287938.94,507,241.88,180.77,32.79,455.44,4424.5599999999995,10.29,5.41,2021,32,2021-08-01,0
2021-08-10,4027.67,3778.02,287938.94,507,297.16,171.47,40.24,508.87,4536.54,11.22,6.61,2021,32,2021-08-01,1
2021-08-11,4060.13,3781.52,287938.94,507,293.85,188.48,36.82,519.15,4579.28,11.34,7.37,2021,32,2021-08-01,2
2021-08-12,4088.76,3784.22,287938.94,507,315.54,173.84,36.35,525.73,4614.49,11.39,8.05,2021,32,2021-08-01,3
2021-08-13,4098.74,3784.22,287938.94,507,308.22,171.94,35.12,515.28,4614.0199999999995,11.17,8.31,2021,32,2021-08-01,4
2021-08-14,3977.27,3800.12,287938.94,507,389.37,182.81,36.06,608.24,4585.51,13.26,4.66,2021,32,2021-08-01,5
2021-08-15,3898.42,3827.67,287938.94,507,320.87,168.68,34.09,523.64,4422.06,11.84,1.85,2021,32,2021-08-01,6
2021-08-16,4131.54,3797.03,287938.94,507,185.64,162.22,34.04,381.9,4513.44,8.46,8.81,2021,33,2021-08-01,0
2021-08-17,4199.65,3812.43,287938.94,507,192.55,153.79,37.07,383.41,4583.0599999999995,8.37,10.16,2021,33,2021-08-01,1
2021-08-18,4085.46,3810.96,287938.94,507,271.59,168.05,35.91,475.55,4561.01,10.43,7.2,2021,33,2021-08-01,2
2021-08-19,3988.99,3814.25,287938.94,507,319.71,174.87,34.12,528.7,4517.69,11.7,4.58,2021,33,2021-08-01,3
2021-08-20,3958.57,3827.45,287338.94,507,198.29,158.33,35.32,391.94,4350.51,9.01,3.43,2021,33,2021-08-01,4
2021-08-21,3862.36,3817.74,287338.94,507,126.22,137.01,35.35,298.58,4160.9400000000005,7.18,1.17,2021,33,2021-08-01,5
2021-08-22,3616.92,3836.39,287338.94,507,71.83,163.48,35.63,270.94,3887.86,6.97,-5.72,2021,33,2021-08-01,6
2021-08-23,3801.29,3836.39,287338.94,507,120.07,189.26,34.78,344.11,4145.4,8.3,-0.91,2021,34,2021-08-01,0
2021-08-24,3880.88,3836.39,287338.94,507,214.8,196.72,34.28,445.8,4326.68,10.3,1.16,2021,34,2021-08-01,1
2021-08-25,3903.26,3840.67,287338.94,507,292.45,184.02,32.85,509.32,4412.58,11.54,1.63,2021,34,2021-08-01,2
2021-08-26,3901.84,3851.88,287338.94,507,311.98,182.07,32.73,526.78,4428.62,11.89,1.3,2021,34,2021-08-01,3
2021-08-27,3963.78,3875.11,287338.94,507,249.47,174.62,28.57,452.66,4416.4400000000005,10.25,2.29,2021,34,2021-08-01,4
2021-08-28,3967.43,3891.31,287173.94,508,201.24,149.37,29.59,380.2,4347.63,8.74,1.96,2021,34,2021-08-01,5
2021-08-29,3797.45,3901.33,287173.94,508,206.44,150.21,30.22,386.87,4184.32,9.25,-2.66,2021,34,2021-08-01,6
2021-08-30,3789.79,3896.11,287338.94,508,238.67,128.14,29.91,396.72,4186.51,9.48,-2.73,2021,35,2021-08-01,0
2021-08-31,3744.1,3935.62,287383.94,508,205.41,165.01,29.79,400.21,4144.3099999999995,9.66,-4.87,2021,35,2021-08-01,1
2021-09-01,3757.25,3836.68,287383.94,508,165.27,179.38,29.83,374.48,4131.73,9.06,-2.07,2021,35,2021-09-01,2
2021-09-02,3807.92,3836.2,287383.94,508,160.25,157.4,29.91,347.56,4155.4800000000005,8.36,-0.74,2021,35,2021-09-01,3
2021-09-03,3786.3,3845.2,287173.94,508,153.71,134.7,31.21,319.62,4105.92,7.78,-1.53,2021,35,2021-09-01,4
2021-09-04,3624.22,3849.31,287173.94,508,230.66,167.32,29.06,427.04,4051.2599999999998,10.54,-5.85,2021,35,2021-09-01,5
2021-09-05,3530.69,3858.29,287173.94,508,209.89,170.29,29.5,409.68,3940.37,10.4,-8.49,2021,35,2021-09-01,6
2021-09-06,3695.01,3859.93,287173.94,508,236.63,150.7,33.75,421.08,4116.09,10.23,-4.27,2021,36,2021-09-01,0
2021-09-07,3591.03,3869.7,287173.94,508,281.09,162.39,28.66,472.14,4063.17,11.62,-7.2,2021,36,2021-09-01,1
2021-09-08,3533.42,3863.05,287173.94,508,322.66,177.42,31.38,531.46,4064.88,13.07,-8.53,2021,36,2021-09-01,2
2021-09-09,3634.93,3870.18,287173.94,508,286.86,182.27,33.73,502.86,4137.79,12.15,-6.08,2021,36,2021-09-01,3
2021-09-10,3530.49,3877.42,287173.94,508,290.24,176.1,34.59,500.93,4031.4199999999996,12.43,-8.95,2021,36,2021-09-01,4
2021-09-11,3370.88,3871.5,287173.94,508,282.11,161.7,35.81,479.62,3850.5,12.46,-12.93,2021,36,2021-09-01,5
2021-09-12,3190.74,3881.68,287173.94,508,337.1,167.16,35.42,539.68,3730.4199999999996,14.47,-17.8,2021,36,2021-09-01,6
2021-09-13,3314.47,3892.62,287173.94,508,336.25,172.2,34.39,542.84,3857.31,14.07,-14.85,2021,37,2021-09-01,0
2021-09-14,3322.11,3892.41,287173.94,508,301.66,169.19,35.63,506.48,3828.59,13.23,-14.65,2021,37,2021-09-01,1
2021-09-15,3476.02,3892.15,287173.94,508,215.22,178.34,36.43,429.99,3906.01,11.01,-10.69,2021,37,2021-09-01,2
2021-09-16,3486.4,3895.62,287173.94,508,212.05,192.47,33.18,437.7,3924.1,11.15,-10.5,2021,37,2021-09-01,3
2021-09-17,3549.7,3895.62,287173.94,508,177.6,189.4,33.6,400.6,3950.2999999999997,10.14,-8.88,2021,37,2021-09-01,4
2021-09-18,3710.37,3887.26,287173.94,508,120.85,184.44,34.77,340.06,4050.43,8.4,-4.55,2021,37,2021-09-01,5
2021-09-19,3756.69,3885.59,287173.94,508,90.19,176.19,42.25,308.63,4065.32,7.59,-3.32,2021,37,2021-09-01,6
2021-09-20,3841.36,3880.54,287173.94,508,123.9,178.72,28.76,331.38,4172.74,7.94,-1.01,2021,38,2021-09-01,0
2021-09-21,3704.26,3888.29,287173.94,508,209.58,156.11,29.51,395.2,4099.46,9.64,-4.73,2021,38,2021-09-01,1
2021-09-22,3557.72,3912.29,287173.94,508,190.18,158.97,32.11,381.26,3938.9799999999996,9.68,-9.06,2021,38,2021-09-01,2
2021-09-23,3549.41,3906.2,287173.94,510,157.48,155.56,30.98,344.02,3893.43,8.84,-9.13,2021,38,2021-09-01,3
2021-09-24,3623.72,3915.06,287173.94,510,85.11,158.68,29.57,273.36,3897.08,7.01,-7.44,2021,38,2021-09-01,4
2021-09-25,3582.72,3915.06,287173.94,510,145.53,186.1,31.68,363.31,3946.0299999999997,9.21,-8.49,2021,38,2021-09-01,5
2021-09-26,3477.67,3934.73,287173.94,510,137.37,172.48,31.51,341.36,3819.03,8.94,-11.62,2021,38,2021-09-01,6
2021-09-27,3479.99,3935.7,287173.94,510,222.85,146.69,31.93,401.47,3881.46,10.34,-11.58,2021,39,2021-09-01,0
2021-09-28,3438.63,3926.59,287173.94,510,292.02,168.11,32.33,492.46,3931.09,12.53,-12.43,2021,39,2021-09-01,1
2021-09-29,3484.4,3926.59,287273.94,510,,,,,3484.4,0.0,-11.26,2021,39,2021-09-01,2
2021-09-30,3627.44,3957.16,287273.94,510,,,,,3627.44,0.0,-8.33,2021,39,2021-09-01,3
2021-10-01,3701.81,3740.68,287273.94,510,84.72,182.29,31.27,298.28,4000.09,7.46,-1.04,2021,39,2021-10-01,4
2021-10-02,3559.53,3743.68,287273.94,510,38.19,188.23,30.81,257.23,3816.76,6.74,-4.92,2021,39,2021-10-01,5
2021-10-03,3490.98,3736.22,287273.94,510,74.13,204.9,30.79,309.82,3800.8,8.15,-6.56,2021,39,2021-10-01,6
2021-10-04,3660.52,3744.42,287273.94,510,91.7,200.07,33.13,324.9,3985.42,8.15,-2.24,2021,40,2021-10-01,0
2021-10-05,3718.56,3743.15,287273.94,510,54.45,183.63,30.27,268.35,3986.91,6.73,-0.66,2021,40,2021-10-01,1
2021-10-06,3735.82,3758.34,287273.94,510,57.01,176.58,29.22,262.81,3998.63,6.57,-0.6,2021,40,2021-10-01,2
2021-10-07,3723.74,3758.34,287273.94,510,70.0,189.05,28.72,287.77,4011.5099999999998,7.17,-0.92,2021,40,2021-10-01,3
2021-10-08,3710.86,3768.72,286373.94,510,95.01,186.74,28.5,310.25,4021.11,7.72,-1.54,2021,40,2021-10-01,4
2021-10-09,3650.51,3775.98,287033.94,510,128.93,176.31,29.7,334.94,3985.4500000000003,8.4,-3.32,2021,40,2021-10-01,5
2021-10-10,3549.82,3775.98,287033.94,510,144.75,198.74,29.5,372.99,3922.8100000000004,9.51,-5.99,2021,40,2021-10-01,6
2021-10-11,3715.65,3783.81,287033.94,510,115.55,194.04,29.38,338.97,4054.62,8.36,-1.8,2021,41,2021-10-01,0
2021-10-12,3748.26,3782.9,287033.94,510,109.19,200.09,26.47,335.75,4084.01,8.22,-0.92,2021,41,2021-10-01,1
2021-10-13,3728.17,3782.9,287033.94,510,109.14,196.99,29.78,335.91,4064.08,8.27,-1.45,2021,41,2021-10-01,2
2021-10-14,3651.11,3781.96,287033.94,510,101.65,201.36,29.92,332.93,3984.04,8.36,-3.46,2021,41,2021-10-01,3
2021-10-15,3531.92,3753.41,287033.94,510,73.99,204.07,29.33,307.39,3839.31,8.01,-5.9,2021,41,2021-10-01,4
2021-10-16,3603.4,3759.35,287033.94,510,57.51,182.24,31.29,271.04,3874.44,7.0,-4.15,2021,41,2021-10-01,5
2021-10-17,3411.32,3761.03,287033.94,510,143.66,168.75,30.74,343.15,3754.4700000000003,9.14,-9.3,2021,41,2021-10-01,6
2021-10-18,3271.02,3758.15,287033.94,510,224.82,192.25,29.07,446.14,3717.16,12.0,-12.96,2021,42,2021-10-01,0
2021-10-19,3433.73,3751.26,287033.94,510,97.33,195.31,26.68,319.32,3753.05,8.51,-8.46,2021,42,2021-10-01,1
2021-10-20,3527.36,3751.26,287033.94,510,65.39,193.09,26.46,284.94,3812.3,7.47,-5.97,2021,42,2021-10-01,2
2021-10-21,3504.35,3750.37,287033.94,510,84.12,201.76,29.18,315.06,3819.41,8.25,-6.56,2021,42,2021-10-01,3
2021-10-22,3492.31,3771.51,287033.94,510,111.85,204.33,28.71,344.89,3837.2,8.99,-7.4,2021,42,2021-10-01,4
2021-10-23,3483.36,3771.51,287033.94,510,109.15,186.01,29.72,324.88,3808.2400000000002,8.53,-7.64,2021,42,2021-10-01,5
2021-10-24,3317.04,3771.51,287033.94,510,72.21,176.39,30.53,279.13,3596.17,7.76,-12.05,2021,42,2021-10-01,6
2021-10-25,3434.6,3782.8,287033.94,510,45.54,196.36,31.37,273.27,3707.87,7.37,-9.2,2021,43,2021-10-01,0
2021-10-26,3477.28,3782.8,287033.94,510,58.7,200.18,29.62,288.5,3765.78,7.66,-8.08,2021,43,2021-10-01,1
2021-10-27,3433.26,3782.8,287033.94,510,117.77,294.85,29.49,442.11,3875.3700000000003,11.41,-9.24,2021,43,2021-10-01,2
2021-10-28,3416.28,3784.58,287033.94,510,93.94,201.23,31.03,326.2,3742.48,8.72,-9.73,2021,43,2021-10-01,3
2021-10-29,3433.85,3784.58,287033.94,510,84.08,166.27,30.6,280.95,3714.7999999999997,7.56,-9.27,2021,43,2021-10-01,4
2021-10-30,3373.55,3774.86,287693.94,510,183.65,179.83,31.06,394.54,3768.09,10.47,-10.63,2021,43,2021-10-01,5
2021-10-31,3283.36,3790.7400000000002,287693.94,510,54.71,181.06,29.33,265.1,3548.46,7.47,-13.38,2021,43,2021-10-01,6
2021-11-01,3332.63,3627.91,287693.94,510,72.45,165.24,30.9,268.59,3601.2200000000003,7.46,-8.14,2021,44,2021-11-01,0
2021-11-02,3342.72,3624.51,287693.94,510,90.9,165.02,30.56,286.48,3629.2,7.89,-7.77,2021,44,2021-11-01,1
2021-11-03,3286.35,3633.62,287693.94,510,91.41,167.6,29.64,288.65,3575.0,8.07,-9.56,2021,44,2021-11-01,2
2021-11-04,2991.8,3634.9,287693.94,510,73.29,169.46,30.38,273.13,3264.9300000000003,8.37,-17.69,2021,44,2021-11-01,3
2021-11-05,2824.28,3641.05,287693.94,510,83.28,172.31,29.82,285.41,3109.69,9.18,-22.43,2021,44,2021-11-01,4
2021-11-06,2935.75,3641.17,287693.94,510,93.92,180.08,37.2,311.2,3246.95,9.58,-19.37,2021,44,2021-11-01,5
2021-11-07,2981.35,3639.67,287693.94,510,87.13,155.74,31.79,274.66,3256.0099999999998,8.44,-18.09,2021,44,2021-11-01,6
2021-11-08,3136.36,3624.96,287693.94,510,97.02,161.38,31.58,289.98,3426.34,8.46,-13.48,2021,45,2021-11-01,0
2021-11-09,3237.69,3617.71,287693.94,510,87.52,169.48,33.29,290.29,3527.98,8.23,-10.5,2021,45,2021-11-01,1
2021-11-10,3300.11,3603.3,287693.94,510,87.52,169.46,33.23,290.21,3590.32,8.08,-8.41,2021,45,2021-11-01,2
2021-11-11,3237.33,3604.8,287693.94,510,128.92,142.07,30.83,301.82,3539.15,8.53,-10.19,2021,45,2021-11-01,3
2021-11-12,3251.08,3607.64,287943.94,510,163.5,137.07,29.63,330.2,3581.2799999999997,9.22,-9.88,2021,45,2021-11-01,4
2021-11-13,3294.23,3607.64,287943.94,510,122.23,151.88,33.58,307.69,3601.92,8.54,-8.69,2021,45,2021-11-01,5
2021-11-14,3211.69,3609.61,287943.94,510,96.37,156.01,30.29,282.67,3494.36,8.09,-11.02,2021,45,2021-11-01,6
2021-11-15,3286.58,3589.96,287943.94,510,116.59,159.21,29.5,305.3,3591.88,8.5,-8.45,2021,46,2021-11-01,0
2021-11-16,3240.34,3598.22,287943.94,510,162.66,158.86,36.99,358.51,3598.8500000000004,9.96,-9.95,2021,46,2021-11-01,1
2021-11-17,3279.77,3604.3,287943.94,510,149.51,137.86,28.85,316.22,3595.99,8.79,-9.0,2021,46,2021-11-01,2
2021-11-18,3288.44,3602.24,287943.94,510,119.34,104.52,30.12,253.98,3542.42,7.17,-8.71,2021,46,2021-11-01,3
2021-11-19,3168.68,3614.21,287943.94,510,168.54,123.35,29.38,321.27,3489.95,9.21,-12.33,2021,46,2021-11-01,4
2021-11-20,3121.52,3612.11,287943.94,510,160.6,142.31,28.01,330.92,3452.44,9.59,-13.58,2021,46,2021-11-01,5
2021-11-21,3029.91,3611.48,287943.94,510,130.8,153.52,27.52,311.84,3341.75,9.33,-16.1,2021,46,2021-11-01,6
2021-11-22,3199.4,3620.29,287943.94,510,91.32,195.85,27.67,314.84,3514.2400000000002,8.96,-11.63,2021,47,2021-11-01,0
2021-11-23,3329.25,3621.97,287943.94,510,33.05,181.44,28.47,242.96,3572.21,6.8,-8.08,2021,47,2021-11-01,1
2021-11-24,3359.5099999999998,3621.97,287943.94,510,44.69,192.05,27.82,264.56,3624.0699999999997,7.3,-7.25,2021,47,2021-11-01,2
2021-11-25,3342.57,3614.84,287943.94,510,64.45,175.5,28.13,268.08,3610.65,7.42,-7.53,2021,47,2021-11-01,3
2021-11-26,3348.41,3619.25,287943.94,510,58.66,174.68,28.21,261.55,3609.96,7.25,-7.48,2021,47,2021-11-01,4
2021-11-27,3316.79,3624.42,287943.94,510,64.61,165.74,27.62,257.97,3574.76,7.22,-8.49,2021,47,2021-11-01,5
2021-11-28,3145.2,3619.59,287943.94,510,111.45,139.88,28.24,279.57,3424.77,8.16,-13.11,2021,47,2021-11-01,6
2021-11-29,3199.13,3620.79,287943.94,510,148.25,138.42,12.72,299.39,3498.52,8.56,-11.65,2021,48,2021-11-01,0
2021-11-30,3219.68,3622.51,287943.94,510,152.81,153.22,12.87,318.9,3538.58,9.01,-11.12,2021,48,2021-11-01,1
2021-12-01,3230.37,3506.56,287943.94,510,149.08,121.88,30.03,300.99,3531.3599999999997,8.52,-7.88,2021,48,2021-12-01,2
2021-12-02,3181.65,3495.45,287943.94,510,119.64,128.74,28.07,276.46,3458.11,7.99,-8.98,2021,48,2021-12-01,3
2021-12-03,3238.47,3507.83,287943.94,510,88.14,164.54,28.55,281.23,3519.7,7.99,-7.68,2021,48,2021-12-01,4
2021-12-04,3258.1,3509.9,287943.94,510,68.67,164.5,28.2,261.37,3519.47,7.43,-7.17,2021,48,2021-12-01,5
2021-12-05,3185.12,3515.19,287943.94,510,72.2,158.57,26.76,257.53,3442.6499999999996,7.48,-9.39,2021,48,2021-12-01,6
2021-12-06,3297.03,3507.52,287943.94,510,92.48,170.36,28.42,291.26,3588.29,8.12,-6.0,2021,49,2021-12-01,0
2021-12-07,3349.09,3512.02,287943.94,510,115.14,182.62,27.47,325.23,3674.32,8.85,-4.64,2021,49,2021-12-01,1
2021-12-08,3354.77,3516.0,287943.94,510,119.25,179.93,30.16,329.34,3684.11,8.94,-4.59,2021,49,2021-12-01,2
2021-12-09,3382.35,3519.13,287943.94,510,131.02,156.72,28.66,316.4,3698.75,8.55,-3.89,2021,49,2021-12-01,3
2021-12-10,3352.88,3500.64,287943.94,510,165.74,171.95,28.14,365.83,3718.71,9.84,-4.22,2021,49,2021-12-01,4
2021-12-11,3343.6,3509.36,287943.94,510,129.29,182.23,28.02,339.54,3683.14,9.22,-4.72,2021,49,2021-12-01,5
2021-12-12,3215.72,3515.01,287943.94,510,114.48,178.56,30.07,323.11,3538.83,9.13,-8.51,2021,49,2021-12-01,6
2021-12-13,3372.03,3538.01,287943.94,510,114.7,160.63,27.76,303.09,3675.1200000000003,8.25,-4.69,2021,50,2021-12-01,0
2021-12-14,3423.84,3545.28,287943.94,510,113.37,165.95,27.25,306.57,3730.4100000000003,8.22,-3.43,2021,50,2021-12-01,1
2021-12-15,3406.19,3537.14,287943.94,510,137.7,164.24,28.87,330.81,3737.0,8.85,-3.7,2021,50,2021-12-01,2
2021-12-16,3395.22,3571.21,287943.94,510,135.64,188.43,30.22,354.29,3749.5099999999998,9.45,-4.93,2021,50,2021-12-01,3
2021-12-17,3395.7,3574.65,287943.94,510,178.26,186.13,29.09,393.48,3789.18,10.38,-5.01,2021,50,2021-12-01,4
2021-12-18,3365.74,3576.36,287943.94,510,176.7,209.42,28.79,414.91,3780.6499999999996,10.97,-5.89,2021,50,2021-12-01,5
2021-12-19,3240.88,3580.51,287955.94,511,147.92,211.81,28.21,387.94,3628.82,10.69,-9.49,2021,50,2021-12-01,6
2021-12-20,3472.9,3568.14,287955.94,511,80.44,206.33,29.96,316.73,3789.63,8.36,-2.67,2021,51,2021-12-01,0
2021-12-21,3752.4,3574.05,287955.94,511,27.08,205.69,28.95,261.72,4014.12,6.52,4.99,2021,51,2021-12-01,1
2021-12-22,3674.34,3578.17,287955.94,511,21.44,197.31,28.06,246.81,3921.15,6.29,2.69,2021,51,2021-12-01,2
2021-12-23,3706.95,3577.81,287955.94,511,31.11,177.35,28.39,236.85,3943.7999999999997,6.01,3.61,2021,51,2021-12-01,3
2021-12-24,3706.32,3579.27,288480.94,511,37.32,181.74,31.3,250.36,3956.6800000000003,6.33,3.55,2021,51,2021-12-01,4
2021-12-25,3686.49,3582.34,288480.94,511,37.75,180.92,29.08,247.75,3934.24,6.3,2.91,2021,51,2021-12-01,5
2021-12-26,3548.82,3579.66,288480.94,511,44.88,156.33,27.91,229.12,3777.94,6.06,-0.86,2021,51,2021-12-01,6
2021-12-27,3584.79,3568.29,288480.94,511,85.18,165.28,31.15,281.61,3866.4,7.28,0.46,2021,52,2021-12-01,0
2021-12-28,3498.33,3568.29,288480.94,511,134.29,145.24,31.28,310.81,3809.14,8.16,-1.96,2021,52,2021-12-01,1
2021-12-29,3412.72,3568.29,288480.94,511,122.32,179.18,28.44,329.94,3742.66,8.82,-4.36,2021,52,2021-12-01,2
2021-12-30,3366.97,3575.29,288480.94,511,221.28,176.09,29.09,426.46,3793.43,11.24,-5.83,2021,52,2021-12-01,3
2021-12-31,3475.08,3607.29,288480.94,511,223.32,140.23,27.87,391.42,3866.5,10.12,-3.67,2021,52,2021-12-01,4
2022-01-01,3432.11,3569.14,288480.94,511,146.79,164.13,25.82,336.74,3768.8500000000004,8.93,-3.84,2022,52,2022-01-01,5
2022-01-02,3303.85,3569.14,288480.94,511,148.06,178.11,28.43,354.6,3658.45,9.69,-7.43,2022,52,2022-01-01,6
2022-01-03,3514.15,3565.3,288480.94,511,110.45,188.98,27.2,326.63,3840.78,8.5,-1.43,2022,1,2022-01-01,0
2022-01-04,3610.52,3557.96,288480.94,511,94.95,170.83,50.66,316.44,3926.96,8.06,1.48,2022,1,2022-01-01,1
2022-01-05,3609.86,3559.13,288480.94,511,75.34,139.01,29.08,243.43,3853.29,6.32,1.43,2022,1,2022-01-01,2
2022-01-06,3526.52,3560.14,288480.94,511,70.6,149.4,28.61,248.61,3775.13,6.59,-0.94,2022,1,2022-01-01,3
2022-01-07,3514.99,3560.14,288480.94,511,104.06,136.76,26.79,267.61,3782.6,7.07,-1.27,2022,1,2022-01-01,4
2022-01-08,3371.82,3563.39,288480.94,511,78.2,164.96,24.92,268.08,3639.9,7.37,-5.38,2022,1,2022-01-01,5
2022-01-09,3252.09,3579.73,288480.94,511,78.23,179.66,23.84,281.73,3533.82,7.97,-9.15,2022,1,2022-01-01,6
2022-01-10,3378.97,3581.82,288480.94,511,83.2,197.0,26.05,306.25,3685.22,8.31,-5.66,2022,2,2022-01-01,0
2022-01-11,3395.43,3593.63,288480.94,511,125.9,190.57,28.26,344.74,3740.17,9.22,-5.52,2022,2,2022-01-01,1
2022-01-12,3422.39,3593.98,288480.94,511,103.8,191.91,27.66,323.37,3745.7599999999998,8.63,-4.77,2022,2,2022-01-01,2
2022-01-13,3414.11,3596.63,288480.94,511,111.44,206.47,24.03,341.94,3756.05,9.1,-5.07,2022,2,2022-01-01,3
2022-01-14,3299.43,3612.13,288480.94,511,123.73,202.68,29.07,355.48,3654.91,9.73,-8.66,2022,2,2022-01-01,4
2022-01-15,3250.45,3615.2400000000002,288480.94,511,152.57,192.93,25.72,371.22,3621.67,10.25,-10.09,2022,2,2022-01-01,5
2022-01-16,3240.7,3657.48,288480.94,511,152.57,192.93,25.72,371.22,3611.92,10.28,-11.4,2022,2,2022-01-01,6
2022-01-17,3439.01,3654.79,288480.94,511,128.51,199.35,38.81,366.67,3805.6800000000003,9.63,-5.9,2022,3,2022-01-01,0
2022-01-18,3545.93,3654.79,288480.94,511,105.98,213.21,12.99,332.18,3878.1099999999997,8.57,-2.98,2022,3,2022-01-01,1
2022-01-19,3617.6,3667.94,288480.94,511,71.53,215.59,27.58,314.7,3932.2999999999997,8.0,-1.37,2022,3,2022-01-01,2
2022-01-20,3606.92,3655.41,288480.94,511,121.54,214.74,14.23,350.51,3957.4300000000003,8.86,-1.33,2022,3,2022-01-01,3
2022-01-21,3618.4,3649.01,288750.94,511,132.81,205.89,27.93,366.63,3985.03,9.2,-0.84,2022,3,2022-01-01,4
2022-01-22,3424.12,3649.01,288750.94,511,236.38,172.76,27.4,436.54,3860.66,11.31,-6.16,2022,3,2022-01-01,5
2022-01-23,3376.72,3651.09,288750.94,511,120.12,209.67,27.28,357.07,3733.79,9.56,-7.51,2022,3,2022-01-01,6
2022-01-24,3618.12,3655.21,288750.94,511,43.41,220.05,37.53,300.99,3919.1099999999997,7.68,-1.01,2022,4,2022-01-01,0
2022-01-25,3661.52,3658.32,288750.94,511,44.59,220.1,36.1,300.79,3962.31,7.59,0.09,2022,4,2022-01-01,1
2022-01-26,3497.35,3656.35,288750.94,511,59.39,212.12,27.35,298.86,3796.21,7.87,-4.35,2022,4,2022-01-01,2
2022-01-27,3558.1,3656.35,288750.94,511,122.74,208.33,28.18,359.25,3917.35,9.17,-2.69,2022,4,2022-01-01,3
2022-01-28,3594.21,3658.94,288750.94,511,146.39,253.69,29.77,429.85,4024.06,10.68,-1.77,2022,4,2022-01-01,4
2022-01-29,3642.58,3664.94,288750.94,511,96.54,229.24,28.8,354.58,3997.16,8.87,-0.61,2022,4,2022-01-01,5
2022-01-30,3575.58,3667.64,288750.94,511,59.47,235.98,28.61,324.06,3899.64,8.31,-2.51,2022,4,2022-01-01,6
2022-01-31,3712.41,3667.51,289410.94,511,66.13,227.28,28.69,322.1,4034.5099999999998,7.98,1.22,2022,5,2022-01-01,0
2022-02-01,3760.14,3636.71,289190.94,511,53.43,221.36,28.95,303.74,4063.88,7.47,3.39,2022,5,2022-02-01,1
2022-02-02,3761.52,3625.71,289190.94,511,91.93,229.56,28.41,349.9,4111.42,8.51,3.75,2022,5,2022-02-01,2
2022-02-03,3622.17,3625.71,289190.94,511,161.78,218.58,26.79,407.15,4029.32,10.1,-0.1,2022,5,2022-02-01,3
2022-02-04,3680.7,3620.1,289190.94,511,81.92,238.85,25.34,346.11,4026.81,8.6,1.67,2022,5,2022-02-01,4
2022-02-05,3751.72,3618.64,289190.94,511,46.14,238.53,28.28,312.95,4064.6699999999996,7.7,3.68,2022,5,2022-02-01,5
2022-02-06,3615.53,3607.86,289190.94,511,83.52,228.53,26.77,338.82,3954.3500000000004,8.57,0.21,2022,5,2022-02-01,6
2022-02-07,3778.85,3610.54,289190.94,511,59.0,226.38,30.89,316.27,4095.12,7.72,4.66,2022,6,2022-02-01,0
2022-02-08,3823.21,3589.83,289190.94,511,76.04,219.88,30.7,326.62,4149.83,7.87,6.5,2022,6,2022-02-01,1
2022-02-09,3741.2,3589.83,289190.94,511,102.37,222.69,27.48,352.54,4093.74,8.61,4.22,2022,6,2022-02-01,2
2022-02-10,3683.69,3587.51,289190.94,511,117.9,155.71,28.48,302.09,3985.78,7.58,2.68,2022,6,2022-02-01,3
2022-02-11,3655.61,3587.19,289190.94,511,151.49,239.25,51.09,441.83,4097.4400000000005,10.78,1.91,2022,6,2022-02-01,4
2022-02-12,3711.6,3587.19,289203.24,511,83.09,240.83,52.86,376.78,4088.38,9.22,3.47,2022,6,2022-02-01,5
2022-02-13,3597.78,3593.32,289203.24,511,79.31,242.89,30.02,352.22,3950.0,8.92,0.12,2022,6,2022-02-01,6
2022-02-14,3702.96,3563.86,289203.24,515,89.94,241.91,32.47,364.32,4067.28,8.96,3.9,2022,7,2022-02-01,0
2022-02-15,3760.44,3558.1,289203.24,515,89.05,229.63,30.51,349.19,4109.63,8.5,5.69,2022,7,2022-02-01,1
2022-02-16,3797.07,3565.33,289203.24,515,66.87,228.94,32.65,328.46,4125.53,7.96,6.5,2022,7,2022-02-01,2
2022-02-17,3767.55,3572.0,289203.24,515,81.67,237.22,31.74,350.63,4118.18,8.51,5.47,2022,7,2022-02-01,3
2022-02-18,3738.67,3567.19,289203.24,515,138.82,232.18,30.75,401.75,4140.42,9.7,4.81,2022,7,2022-02-01,4
2022-02-19,3693.88,3567.19,289203.24,515,140.59,234.79,53.09,428.47,4122.35,10.39,3.55,2022,7,2022-02-01,5
